20.9743 23.388 4.05 0.0 0.0 0.234 19
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
24.6091 32.2731 3.081 0.0 0.0 0.196 16
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
30.0381 20.206 2.47 0.0 0.0 0.158 0
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
31.3081 23.1985 3.268 0.0 0.0 0.23 16
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
21.4163 22.6599 3.955 0.0 0.0 0.423 16
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
23.5955 28.5548 2.818 0.0 0.0 0.105 0
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
33.927 19.3536 3.439 0.0 0.0 0.234 19
20.9658 26.3326 1.784 0.0 0.0 0.066 3
24.9555 19.1921 2.23 0.0 0.0 0.054 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
21.299 30.2179 3.48 0.0 0.0 0.19 19
32.9069 31.0738 2.666 0.0 0.0 0.041 3
29.3419 22.3853 2.474 0.0 0.0 0.21 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
26.8699 26.2155 2.976 0.0 0.0 0.47 3
17.8621 29.089 2.675 0.0 0.0 0.106 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
22.9602 35.1982 3.448 0.0 0.0 0.188 16
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
25.075 30.0809 3.915 0.0 0.0 0.225 16
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
18.7407 32.5968 2.682 0.0 0.0 0.15 2
32.1712 18.3639 3.858 0.0 0.0 0.203 18
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
22.2376 20.9584 2.549 0.0 0.0 0.197 3
28.4777 15.9695 3.735 0.0 0.0 0.125 19
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
16.2717 28.2735 2.875 0.0 0.0 0.258 19
30.4949 22.159 2.626 0.0 0.0 0.078 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
